,Date,Year,Month,Day
2525,2014-09-28,2014,09,28
2526,2014-09-29,2014,09,29
2527,2014-09-30,2014,09,30
2528,2014-10-01,2014,10,01
2529,2014-10-02,2014,10,02
2530,2014-10-03,2014,10,03
2531,2014-10-04,2014,10,04
2532,2014-10-05,2014,10,05
2533,2014-10-07,2014,10,07
2534,2014-10-08,2014,10,08
2535,2014-10-09,2014,10,09
2536,2014-10-10,2014,10,10
2537,2014-10-11,2014,10,11
2538,2014-10-12,2014,10,12
2539,2014-10-13,2014,10,13
2540,2014-10-14,2014,10,14
2541,2014-10-15,2014,10,15
2542,2014-10-16,2014,10,16
2543,2014-10-17,2014,10,17
2544,2014-10-18,2014,10,18
2545,2014-10-19,2014,10,19
2546,2014-10-20,2014,10,20
2547,2014-10-22,2014,10,22
2548,2014-10-23,2014,10,23
2549,2014-10-24,2014,10,24
2550,2014-10-25,2014,10,25
2551,2014-10-26,2014,10,26
2552,2014-10-27,2014,10,27
2553,2014-10-28,2014,10,28
2554,2014-10-29,2014,10,29
2555,2014-10-30,2014,10,30
2556,2014-10-31,2014,10,31
2557,2014-11-01,2014,11,01
2558,2014-11-02,2014,11,02
2559,2014-11-03,2014,11,03
2560,2014-11-05,2014,11,05
2561,2014-11-06,2014,11,06
2562,2014-11-08,2014,11,08
2563,2014-11-09,2014,11,09
2564,2014-11-10,2014,11,10
2565,2014-11-14,2014,11,14
2566,2014-11-15,2014,11,15
2567,2014-11-16,2014,11,16
2568,2014-11-17,2014,11,17
2569,2014-11-18,2014,11,18
2570,2014-11-22,2014,11,22
2571,2014-11-24,2014,11,24
2572,2014-11-26,2014,11,26
2573,2014-11-27,2014,11,27
2574,2014-11-29,2014,11,29
2575,2014-11-30,2014,11,30
2576,2014-12-01,2014,12,01
2577,2014-12-02,2014,12,02
2578,2014-12-04,2014,12,04
2579,2014-12-05,2014,12,05
2580,2014-12-06,2014,12,06
2581,2014-12-07,2014,12,07
2582,2014-12-08,2014,12,08
2583,2014-12-11,2014,12,11
2584,2014-12-12,2014,12,12
2585,2014-12-13,2014,12,13
2586,2014-12-14,2014,12,14
2587,2014-12-16,2014,12,16
2588,2014-12-17,2014,12,17
2589,2014-12-18,2014,12,18
2590,2014-12-19,2014,12,19
2591,2014-12-20,2014,12,20
2592,2014-12-24,2014,12,24
2593,2014-12-25,2014,12,25
2594,2014-12-30,2014,12,30
2595,2014-12-31,2014,12,31
2596,2015-01-04,2015,01,04
2597,2015-01-06,2015,01,06
2598,2015-01-07,2015,01,07
2599,2015-01-09,2015,01,09
2600,2015-01-11,2015,01,11
2601,2015-01-12,2015,01,12
2602,2015-01-16,2015,01,16
2603,2015-01-18,2015,01,18
2604,2015-01-19,2015,01,19
2605,2015-01-20,2015,01,20
2606,2015-01-21,2015,01,21
2607,2015-01-22,2015,01,22
2608,2015-01-23,2015,01,23
2609,2015-01-26,2015,01,26
2610,2015-01-27,2015,01,27
2611,2015-01-28,2015,01,28
2612,2015-01-29,2015,01,29
2613,2015-01-30,2015,01,30
2614,2015-02-01,2015,02,01
2615,2015-02-03,2015,02,03
2616,2015-02-04,2015,02,04
2617,2015-02-05,2015,02,05
2618,2015-02-06,2015,02,06
2619,2015-02-07,2015,02,07
2620,2015-02-08,2015,02,08
2621,2015-02-09,2015,02,09
2622,2015-02-10,2015,02,10
2623,2015-02-11,2015,02,11
2624,2015-02-12,2015,02,12
2625,2015-02-13,2015,02,13
2626,2015-02-14,2015,02,14
2627,2015-02-15,2015,02,15
2628,2015-02-16,2015,02,16
2629,2015-02-17,2015,02,17
2630,2015-02-18,2015,02,18
2631,2015-02-19,2015,02,19
2632,2015-02-20,2015,02,20
2633,2015-02-21,2015,02,21
2634,2015-02-22,2015,02,22
2635,2015-02-23,2015,02,23
2636,2015-02-26,2015,02,26
2637,2015-02-27,2015,02,27
2638,2015-02-28,2015,02,28
2639,2015-03-01,2015,03,01
2640,2015-03-02,2015,03,02
2641,2015-03-03,2015,03,03
2642,2015-03-04,2015,03,04
2643,2015-03-06,2015,03,06
2644,2015-03-07,2015,03,07
2645,2015-03-08,2015,03,08
2646,2015-03-09,2015,03,09
2647,2015-03-12,2015,03,12
2648,2015-03-13,2015,03,13
2649,2015-03-14,2015,03,14
2650,2015-03-15,2015,03,15
2651,2015-03-16,2015,03,16
2652,2015-03-17,2015,03,17
2653,2015-03-18,2015,03,18
2654,2015-03-19,2015,03,19
2655,2015-03-20,2015,03,20
2656,2015-03-21,2015,03,21
2657,2015-03-22,2015,03,22
2658,2015-03-23,2015,03,23
2659,2015-03-25,2015,03,25
2660,2015-03-26,2015,03,26
2661,2015-03-27,2015,03,27
2662,2015-03-28,2015,03,28
2663,2015-03-29,2015,03,29
2664,2015-03-30,2015,03,30
2665,2015-03-31,2015,03,31
2666,2015-04-01,2015,04,01
2667,2015-04-02,2015,04,02
2668,2015-04-03,2015,04,03
2669,2015-04-04,2015,04,04
2670,2015-04-05,2015,04,05
2671,2015-04-06,2015,04,06
2672,2015-04-07,2015,04,07
2673,2015-04-08,2015,04,08
2674,2015-04-09,2015,04,09
2675,2015-04-10,2015,04,10
2676,2015-04-11,2015,04,11
2677,2015-04-12,2015,04,12
2678,2015-04-13,2015,04,13
2679,2015-04-14,2015,04,14
2680,2015-04-15,2015,04,15
2681,2015-04-16,2015,04,16
2682,2015-04-17,2015,04,17
2683,2015-04-18,2015,04,18
2684,2015-04-19,2015,04,19
2685,2015-04-20,2015,04,20
2686,2015-04-21,2015,04,21
2687,2015-04-22,2015,04,22
2688,2015-04-23,2015,04,23
2689,2015-04-24,2015,04,24
2690,2015-04-25,2015,04,25
2691,2015-04-26,2015,04,26
2692,2015-04-27,2015,04,27
2693,2015-04-28,2015,04,28
2694,2015-04-29,2015,04,29
2695,2015-04-30,2015,04,30
2696,2015-05-01,2015,05,01
2697,2015-05-02,2015,05,02
2698,2015-05-03,2015,05,03
2699,2015-05-04,2015,05,04
2700,2015-05-05,2015,05,05
2701,2015-05-06,2015,05,06
2702,2015-05-07,2015,05,07
2703,2015-05-08,2015,05,08
2704,2015-05-09,2015,05,09
2705,2015-05-10,2015,05,10
2706,2015-05-11,2015,05,11
2707,2015-05-12,2015,05,12
2708,2015-05-13,2015,05,13
2709,2015-05-14,2015,05,14
2710,2015-05-15,2015,05,15
2711,2015-05-16,2015,05,16
2712,2015-05-17,2015,05,17
2713,2015-05-18,2015,05,18
2714,2015-05-19,2015,05,19
2715,2015-05-20,2015,05,20
2716,2015-05-21,2015,05,21
2717,2015-05-22,2015,05,22
2718,2015-05-23,2015,05,23
2719,2015-05-24,2015,05,24
2720,2015-05-25,2015,05,25
2721,2015-05-26,2015,05,26
2722,2015-05-27,2015,05,27
2723,2015-05-28,2015,05,28
2724,2015-05-29,2015,05,29
2725,2015-05-30,2015,05,30
2726,2015-05-31,2015,05,31
2727,2015-06-01,2015,06,01
2728,2015-06-02,2015,06,02
2729,2015-06-03,2015,06,03
2730,2015-06-04,2015,06,04
2731,2015-06-05,2015,06,05
2732,2015-06-06,2015,06,06
2733,2015-06-07,2015,06,07
2734,2015-06-08,2015,06,08
2735,2015-06-09,2015,06,09
2736,2015-06-10,2015,06,10
2737,2015-06-11,2015,06,11
2738,2015-06-12,2015,06,12
2739,2015-06-13,2015,06,13
2740,2015-06-14,2015,06,14
2741,2015-06-15,2015,06,15
2742,2015-06-16,2015,06,16
2743,2015-06-17,2015,06,17
2744,2015-06-18,2015,06,18
2745,2015-06-19,2015,06,19
2746,2015-06-20,2015,06,20
2747,2015-06-21,2015,06,21
2748,2015-06-22,2015,06,22
2749,2015-06-23,2015,06,23
2750,2015-06-24,2015,06,24
2751,2015-06-25,2015,06,25
2752,2015-06-26,2015,06,26
2753,2015-06-27,2015,06,27
2754,2015-06-28,2015,06,28
2755,2015-06-29,2015,06,29
2756,2015-06-30,2015,06,30
2757,2015-07-01,2015,07,01
2758,2015-07-02,2015,07,02
2759,2015-07-03,2015,07,03
2760,2015-07-04,2015,07,04
2761,2015-07-05,2015,07,05
2762,2015-07-06,2015,07,06
2763,2015-07-07,2015,07,07
2764,2015-07-08,2015,07,08
2765,2015-07-09,2015,07,09
2766,2015-07-10,2015,07,10
2767,2015-07-11,2015,07,11
2768,2015-07-12,2015,07,12
2769,2015-07-13,2015,07,13
2770,2015-07-14,2015,07,14
2771,2015-07-15,2015,07,15
2772,2015-07-16,2015,07,16
2773,2015-07-17,2015,07,17
2774,2015-07-18,2015,07,18
2775,2015-07-19,2015,07,19
2776,2015-07-20,2015,07,20
2777,2015-07-21,2015,07,21
2778,2015-07-22,2015,07,22
2779,2015-07-23,2015,07,23
2780,2015-07-24,2015,07,24
2781,2015-07-25,2015,07,25
2782,2015-07-26,2015,07,26
2783,2015-07-27,2015,07,27
2784,2015-07-28,2015,07,28
2785,2015-07-29,2015,07,29
2786,2015-07-30,2015,07,30
2787,2015-07-31,2015,07,31
2788,2015-08-01,2015,08,01
2789,2015-08-02,2015,08,02
2790,2015-08-03,2015,08,03
2791,2015-08-04,2015,08,04
2792,2015-08-05,2015,08,05
2793,2015-08-06,2015,08,06
2794,2015-08-07,2015,08,07
2795,2015-08-08,2015,08,08
2796,2015-08-09,2015,08,09
2797,2015-08-10,2015,08,10
2798,2015-08-11,2015,08,11
2799,2015-08-12,2015,08,12
2800,2015-08-13,2015,08,13
2801,2015-08-14,2015,08,14
2802,2015-08-15,2015,08,15
2803,2015-08-16,2015,08,16
2804,2015-08-17,2015,08,17
2805,2015-08-18,2015,08,18
2806,2015-08-19,2015,08,19
2807,2015-08-20,2015,08,20
2808,2015-08-21,2015,08,21
2809,2015-08-22,2015,08,22
2810,2015-08-23,2015,08,23
2811,2015-08-24,2015,08,24
2812,2015-08-25,2015,08,25
2813,2015-08-26,2015,08,26
2814,2015-08-27,2015,08,27
2815,2015-08-28,2015,08,28
2816,2015-08-29,2015,08,29
2817,2015-08-30,2015,08,30
2818,2015-08-31,2015,08,31
2819,2015-09-01,2015,09,01
2820,2015-09-02,2015,09,02
2821,2015-09-04,2015,09,04
2822,2015-09-05,2015,09,05
2823,2015-09-06,2015,09,06
2824,2015-09-07,2015,09,07
2825,2015-09-08,2015,09,08
2826,2015-09-09,2015,09,09
2827,2015-09-10,2015,09,10
2828,2015-09-11,2015,09,11
2829,2015-09-12,2015,09,12
2830,2015-09-13,2015,09,13
2831,2015-09-14,2015,09,14
2832,2015-09-15,2015,09,15
2833,2015-09-16,2015,09,16
2834,2015-09-17,2015,09,17
2835,2015-09-18,2015,09,18
2836,2015-09-19,2015,09,19
2837,2015-09-20,2015,09,20
2838,2015-09-21,2015,09,21
2839,2015-09-22,2015,09,22
2840,2015-09-23,2015,09,23
2841,2015-09-24,2015,09,24
2842,2015-09-25,2015,09,25
2843,2015-09-26,2015,09,26
2844,2015-09-27,2015,09,27
2845,2015-09-28,2015,09,28
2846,2015-09-29,2015,09,29
2847,2015-09-30,2015,09,30
2848,2015-10-01,2015,10,01
2849,2015-10-02,2015,10,02
2850,2015-10-03,2015,10,03
2851,2015-10-05,2015,10,05
2852,2015-10-06,2015,10,06
2853,2015-10-07,2015,10,07
2854,2015-10-08,2015,10,08
2855,2015-10-09,2015,10,09
2856,2015-10-10,2015,10,10
2857,2015-10-11,2015,10,11
2858,2015-10-12,2015,10,12
2859,2015-10-13,2015,10,13
2860,2015-10-14,2015,10,14
2861,2015-10-15,2015,10,15
2862,2015-10-16,2015,10,16
2863,2015-10-17,2015,10,17
2864,2015-10-18,2015,10,18
2865,2015-10-19,2015,10,19
2866,2015-10-20,2015,10,20
2867,2015-10-21,2015,10,21
2868,2015-10-22,2015,10,22
2869,2015-10-24,2015,10,24
2870,2015-10-25,2015,10,25
2871,2015-10-26,2015,10,26
2872,2015-10-27,2015,10,27
2873,2015-10-28,2015,10,28
2874,2015-10-29,2015,10,29
2875,2015-10-31,2015,10,31
2876,2015-11-01,2015,11,01
2877,2015-11-02,2015,11,02
2878,2015-11-03,2015,11,03
2879,2015-11-04,2015,11,04
2880,2015-11-05,2015,11,05
2881,2015-11-06,2015,11,06
2882,2015-11-08,2015,11,08
2883,2015-11-09,2015,11,09
2884,2015-11-10,2015,11,10
2885,2015-11-11,2015,11,11
2886,2015-11-12,2015,11,12
2887,2015-11-13,2015,11,13
2888,2015-11-14,2015,11,14
2889,2015-11-15,2015,11,15
2890,2015-11-16,2015,11,16
2891,2015-11-18,2015,11,18
2892,2015-11-19,2015,11,19
2893,2015-11-21,2015,11,21
2894,2015-11-23,2015,11,23
2895,2015-11-24,2015,11,24
2896,2015-11-25,2015,11,25
2897,2015-11-26,2015,11,26
2898,2015-11-27,2015,11,27
2899,2015-11-28,2015,11,28
2900,2015-11-29,2015,11,29
2901,2015-11-30,2015,11,30
2902,2015-12-01,2015,12,01
2903,2015-12-04,2015,12,04
2904,2015-12-05,2015,12,05
2905,2015-12-06,2015,12,06
2906,2015-12-07,2015,12,07
2907,2015-12-08,2015,12,08
2908,2015-12-10,2015,12,10
2909,2015-12-12,2015,12,12
2910,2015-12-13,2015,12,13
2911,2015-12-14,2015,12,14
2912,2015-12-15,2015,12,15
2913,2015-12-16,2015,12,16
2914,2015-12-17,2015,12,17
2915,2015-12-18,2015,12,18
2916,2015-12-19,2015,12,19
2917,2015-12-21,2015,12,21
2918,2015-12-22,2015,12,22
2919,2015-12-25,2015,12,25
2920,2015-12-27,2015,12,27
2921,2015-12-28,2015,12,28
2922,2015-12-29,2015,12,29
2923,2015-12-30,2015,12,30
2924,2016-01-02,2016,01,02
2925,2016-01-03,2016,01,03
2926,2016-01-07,2016,01,07
2927,2016-01-08,2016,01,08
2928,2016-01-10,2016,01,10
2929,2016-01-11,2016,01,11
2930,2016-01-12,2016,01,12
2931,2016-01-13,2016,01,13
2932,2016-01-14,2016,01,14
2933,2016-01-15,2016,01,15
2934,2016-01-17,2016,01,17
2935,2016-01-18,2016,01,18
2936,2016-01-19,2016,01,19
2937,2016-01-20,2016,01,20
2938,2016-01-22,2016,01,22
2939,2016-01-23,2016,01,23
2940,2016-01-24,2016,01,24
2941,2016-01-25,2016,01,25
2942,2016-01-26,2016,01,26
2943,2016-01-27,2016,01,27
2944,2016-01-28,2016,01,28
2945,2016-01-29,2016,01,29
2946,2016-01-31,2016,01,31
2947,2016-02-01,2016,02,01
2948,2016-02-02,2016,02,02
2949,2016-02-03,2016,02,03
2950,2016-02-04,2016,02,04
2951,2016-02-05,2016,02,05
2952,2016-02-06,2016,02,06
2953,2016-02-07,2016,02,07
2954,2016-02-08,2016,02,08
2955,2016-02-10,2016,02,10
2956,2016-02-11,2016,02,11
2957,2016-02-12,2016,02,12
2958,2016-02-13,2016,02,13
2959,2016-02-14,2016,02,14
2960,2016-02-16,2016,02,16
2961,2016-02-18,2016,02,18
2962,2016-02-19,2016,02,19
2963,2016-02-20,2016,02,20
2964,2016-02-21,2016,02,21
2965,2016-02-22,2016,02,22
2966,2016-02-23,2016,02,23
2967,2016-02-24,2016,02,24
2968,2016-02-25,2016,02,25
2969,2016-02-26,2016,02,26
2970,2016-02-27,2016,02,27
2971,2016-02-28,2016,02,28
2972,2016-02-29,2016,02,29
2973,2016-03-01,2016,03,01
2974,2016-03-02,2016,03,02
2975,2016-03-03,2016,03,03
2976,2016-03-04,2016,03,04
2977,2016-03-05,2016,03,05
2978,2016-03-06,2016,03,06
2979,2016-03-07,2016,03,07
2980,2016-03-09,2016,03,09
2981,2016-03-10,2016,03,10
2982,2016-03-11,2016,03,11
2983,2016-03-12,2016,03,12
2984,2016-03-13,2016,03,13
2985,2016-03-14,2016,03,14
2986,2016-03-15,2016,03,15
2987,2016-03-16,2016,03,16
2988,2016-03-17,2016,03,17
2989,2016-03-18,2016,03,18
2990,2016-03-20,2016,03,20
2991,2016-03-22,2016,03,22
2992,2016-03-23,2016,03,23
2993,2016-03-24,2016,03,24
2994,2016-03-26,2016,03,26
2995,2016-03-27,2016,03,27
2996,2016-03-28,2016,03,28
2997,2016-03-29,2016,03,29
2998,2016-03-31,2016,03,31
2999,2016-04-01,2016,04,01
3000,2016-04-02,2016,04,02
3001,2016-04-03,2016,04,03
3002,2016-04-04,2016,04,04
3003,2016-04-05,2016,04,05
3004,2016-04-06,2016,04,06
3005,2016-04-07,2016,04,07
3006,2016-04-08,2016,04,08
3007,2016-04-09,2016,04,09
3008,2016-04-10,2016,04,10
3009,2016-04-11,2016,04,11
3010,2016-04-12,2016,04,12
3011,2016-04-13,2016,04,13
3012,2016-04-14,2016,04,14
3013,2016-04-15,2016,04,15
3014,2016-04-16,2016,04,16
3015,2016-04-17,2016,04,17
3016,2016-04-18,2016,04,18
3017,2016-04-19,2016,04,19
3018,2016-04-20,2016,04,20
3019,2016-04-21,2016,04,21
3020,2016-04-22,2016,04,22
3021,2016-04-23,2016,04,23
3022,2016-04-24,2016,04,24
3023,2016-04-25,2016,04,25
3024,2016-04-26,2016,04,26
3025,2016-04-27,2016,04,27
3026,2016-04-28,2016,04,28
3027,2016-04-29,2016,04,29
3028,2016-04-30,2016,04,30
3029,2016-05-01,2016,05,01
3030,2016-05-02,2016,05,02
3031,2016-05-03,2016,05,03
3032,2016-05-04,2016,05,04
3033,2016-05-05,2016,05,05
3034,2016-05-06,2016,05,06
3035,2016-05-07,2016,05,07
3036,2016-05-08,2016,05,08
3037,2016-05-09,2016,05,09
3038,2016-05-10,2016,05,10
3039,2016-05-11,2016,05,11
3040,2016-05-12,2016,05,12
3041,2016-05-13,2016,05,13
3042,2016-05-14,2016,05,14
3043,2016-05-15,2016,05,15
3044,2016-05-16,2016,05,16
3045,2016-05-17,2016,05,17
3046,2016-05-18,2016,05,18
3047,2016-05-19,2016,05,19
3048,2016-05-20,2016,05,20
3049,2016-05-21,2016,05,21
3050,2016-05-22,2016,05,22
3051,2016-05-23,2016,05,23
3052,2016-05-24,2016,05,24
3053,2016-05-25,2016,05,25
3054,2016-05-26,2016,05,26
3055,2016-05-27,2016,05,27
3056,2016-05-28,2016,05,28
3057,2016-05-29,2016,05,29
3058,2016-05-30,2016,05,30
3059,2016-05-31,2016,05,31
3060,2016-06-01,2016,06,01
3061,2016-06-02,2016,06,02
3062,2016-06-03,2016,06,03
3063,2016-06-04,2016,06,04
3064,2016-06-05,2016,06,05
3065,2016-06-06,2016,06,06
3066,2016-06-07,2016,06,07
3067,2016-06-08,2016,06,08
3068,2016-06-09,2016,06,09
3069,2016-06-10,2016,06,10
3070,2016-06-11,2016,06,11
3071,2016-06-12,2016,06,12
3072,2016-06-13,2016,06,13
3073,2016-06-14,2016,06,14
3074,2016-06-15,2016,06,15
3075,2016-06-16,2016,06,16
3076,2016-06-17,2016,06,17
3077,2016-06-18,2016,06,18
3078,2016-06-19,2016,06,19
3079,2016-06-20,2016,06,20
3080,2016-06-21,2016,06,21
3081,2016-06-22,2016,06,22
3082,2016-06-23,2016,06,23
3083,2016-06-24,2016,06,24
3084,2016-06-25,2016,06,25
3085,2016-06-26,2016,06,26
3086,2016-06-27,2016,06,27
3087,2016-06-28,2016,06,28
3088,2016-06-29,2016,06,29
3089,2016-06-30,2016,06,30
3090,2016-07-01,2016,07,01
3091,2016-07-02,2016,07,02
3092,2016-07-03,2016,07,03
3093,2016-07-04,2016,07,04
3094,2016-07-05,2016,07,05
3095,2016-07-06,2016,07,06
3096,2016-07-07,2016,07,07
3097,2016-07-08,2016,07,08
3098,2016-07-09,2016,07,09
3099,2016-07-10,2016,07,10
3100,2016-07-11,2016,07,11
3101,2016-07-12,2016,07,12
3102,2016-07-13,2016,07,13
3103,2016-07-14,2016,07,14
3104,2016-07-15,2016,07,15
3105,2016-07-16,2016,07,16
3106,2016-07-17,2016,07,17
3107,2016-07-18,2016,07,18
3108,2016-07-20,2016,07,20
3109,2016-07-21,2016,07,21
3110,2016-07-22,2016,07,22
3111,2016-07-23,2016,07,23
3112,2016-07-24,2016,07,24
3113,2016-07-25,2016,07,25
3114,2016-07-26,2016,07,26
3115,2016-07-27,2016,07,27
3116,2016-07-28,2016,07,28
3117,2016-07-29,2016,07,29
3118,2016-07-30,2016,07,30
3119,2016-07-31,2016,07,31
3120,2016-08-01,2016,08,01
3121,2016-08-02,2016,08,02
3122,2016-08-03,2016,08,03
3123,2016-08-04,2016,08,04
3124,2016-08-05,2016,08,05
3125,2016-08-06,2016,08,06
3126,2016-08-08,2016,08,08
3127,2016-08-09,2016,08,09
3128,2016-08-10,2016,08,10
3129,2016-08-11,2016,08,11
3130,2016-08-12,2016,08,12
3131,2016-08-13,2016,08,13
3132,2016-08-14,2016,08,14
3133,2016-08-15,2016,08,15
3134,2016-08-16,2016,08,16
3135,2016-08-17,2016,08,17
3136,2016-08-18,2016,08,18
3137,2016-08-19,2016,08,19
3138,2016-08-20,2016,08,20
3139,2016-08-21,2016,08,21
3140,2016-08-22,2016,08,22
3141,2016-08-23,2016,08,23
3142,2016-08-24,2016,08,24
3143,2016-08-25,2016,08,25
3144,2016-08-26,2016,08,26
3145,2016-08-27,2016,08,27
3146,2016-08-28,2016,08,28
3147,2016-08-29,2016,08,29
3148,2016-08-30,2016,08,30
3149,2016-08-31,2016,08,31
3150,2016-09-01,2016,09,01
3151,2016-09-02,2016,09,02
3152,2016-09-03,2016,09,03
3153,2016-09-04,2016,09,04
3154,2016-09-05,2016,09,05
3155,2016-09-06,2016,09,06
3156,2016-09-07,2016,09,07
3157,2016-09-08,2016,09,08
3158,2016-09-09,2016,09,09
3159,2016-09-10,2016,09,10
3160,2016-09-11,2016,09,11
3161,2016-09-12,2016,09,12
3162,2016-09-13,2016,09,13
3163,2016-09-14,2016,09,14
3164,2016-09-15,2016,09,15
3165,2016-09-16,2016,09,16
3166,2016-09-17,2016,09,17
3167,2016-09-18,2016,09,18
3168,2016-09-19,2016,09,19
3169,2016-09-20,2016,09,20
3170,2016-09-21,2016,09,21
3171,2016-09-22,2016,09,22
3172,2016-09-23,2016,09,23
3173,2016-09-24,2016,09,24
3174,2016-09-25,2016,09,25
3175,2016-09-26,2016,09,26
3176,2016-09-27,2016,09,27
3177,2016-09-28,2016,09,28
3178,2016-09-29,2016,09,29
3179,2016-09-30,2016,09,30
3180,2016-10-01,2016,10,01
3181,2016-10-02,2016,10,02
3182,2016-10-03,2016,10,03
3183,2016-10-04,2016,10,04
3184,2016-10-05,2016,10,05
3185,2016-10-06,2016,10,06
3186,2016-10-07,2016,10,07
3187,2016-10-08,2016,10,08
3188,2016-10-09,2016,10,09
3189,2016-10-13,2016,10,13
3190,2016-10-14,2016,10,14
3191,2016-10-15,2016,10,15
3192,2016-10-16,2016,10,16
3193,2016-10-17,2016,10,17
3194,2016-10-18,2016,10,18
3195,2016-10-19,2016,10,19
3196,2016-10-20,2016,10,20
3197,2016-10-22,2016,10,22
3198,2016-10-23,2016,10,23
3199,2016-10-24,2016,10,24
3200,2016-10-25,2016,10,25
3201,2016-10-26,2016,10,26
3202,2016-10-28,2016,10,28
3203,2016-10-30,2016,10,30
3204,2016-10-31,2016,10,31
3205,2016-11-01,2016,11,01
3206,2016-11-02,2016,11,02
3207,2016-11-03,2016,11,03
3208,2016-11-04,2016,11,04
3209,2016-11-05,2016,11,05
3210,2016-11-06,2016,11,06
3211,2016-11-08,2016,11,08
3212,2016-11-09,2016,11,09
3213,2016-11-10,2016,11,10
3214,2016-11-11,2016,11,11
3215,2016-11-13,2016,11,13
3216,2016-11-14,2016,11,14
3217,2016-11-16,2016,11,16
3218,2016-11-17,2016,11,17
3219,2016-11-18,2016,11,18
3220,2016-11-20,2016,11,20
3221,2016-11-24,2016,11,24
3222,2016-11-28,2016,11,28
3223,2016-11-29,2016,11,29
3224,2016-11-30,2016,11,30
3225,2016-12-02,2016,12,02
3226,2016-12-03,2016,12,03
3227,2016-12-04,2016,12,04
3228,2016-12-05,2016,12,05
3229,2016-12-06,2016,12,06
3230,2016-12-09,2016,12,09
3231,2016-12-10,2016,12,10
3232,2016-12-11,2016,12,11
3233,2016-12-12,2016,12,12
3234,2016-12-13,2016,12,13
3235,2016-12-14,2016,12,14
3236,2016-12-17,2016,12,17
3237,2016-12-18,2016,12,18
3238,2016-12-19,2016,12,19
3239,2016-12-22,2016,12,22
3240,2016-12-24,2016,12,24
3241,2016-12-25,2016,12,25
3242,2016-12-26,2016,12,26
3243,2016-12-27,2016,12,27
3244,2016-12-29,2016,12,29
3245,2016-12-31,2016,12,31
3246,2007-01-02,2007,01,02
3247,2007-01-07,2007,01,07
3248,2007-01-11,2007,01,11
3249,2007-01-20,2007,01,20
3250,2007-01-24,2007,01,24
3251,2007-01-25,2007,01,25
3252,2007-01-28,2007,01,28
3253,2007-01-30,2007,01,30
3254,2007-02-01,2007,02,01
3255,2007-02-06,2007,02,06
3256,2007-03-11,2007,03,11
3257,2007-03-27,2007,03,27
3258,2007-09-15,2007,09,15
3259,2007-09-18,2007,09,18
3260,2007-10-18,2007,10,18
3261,2007-10-25,2007,10,25
3262,2007-11-02,2007,11,02
3263,2007-11-07,2007,11,07
3264,2007-11-11,2007,11,11
3265,2007-11-12,2007,11,12
3266,2007-11-13,2007,11,13
3267,2007-11-17,2007,11,17
3268,2007-11-18,2007,11,18
3269,2007-11-21,2007,11,21
3270,2007-11-25,2007,11,25
3271,2007-12-12,2007,12,12
3272,2007-12-16,2007,12,16
3273,2007-12-18,2007,12,18
3274,2007-12-19,2007,12,19
3275,2007-12-21,2007,12,21
3276,2007-12-23,2007,12,23
3277,2007-12-29,2007,12,29
3278,2007-12-30,2007,12,30
3279,2008-01-01,2008,01,01
3280,2008-01-11,2008,01,11
3281,2008-01-20,2008,01,20
3282,2008-01-26,2008,01,26
3283,2008-01-30,2008,01,30
3284,2008-02-05,2008,02,05
3285,2008-03-09,2008,03,09
3286,2008-03-10,2008,03,10
3287,2008-03-14,2008,03,14
3288,2008-03-19,2008,03,19
3289,2008-03-27,2008,03,27
3290,2008-08-12,2008,08,12
3291,2008-09-13,2008,09,13
3292,2008-09-19,2008,09,19
3293,2008-09-27,2008,09,27
3294,2008-10-02,2008,10,02
3295,2008-10-18,2008,10,18
3296,2008-11-02,2008,11,02
3297,2008-11-09,2008,11,09
3298,2008-11-10,2008,11,10
3299,2008-11-18,2008,11,18
3300,2008-12-03,2008,12,03
3301,2008-12-05,2008,12,05
3302,2008-12-07,2008,12,07
3303,2008-12-10,2008,12,10
3304,2008-12-14,2008,12,14
3305,2008-12-17,2008,12,17
3306,2008-12-25,2008,12,25
3307,2008-12-27,2008,12,27
3308,2009-01-04,2009,01,04
3309,2009-01-09,2009,01,09
3310,2009-01-16,2009,01,16
3311,2009-01-17,2009,01,17
3312,2009-01-22,2009,01,22
3313,2009-01-30,2009,01,30
3314,2009-02-06,2009,02,06
3315,2009-02-07,2009,02,07
3316,2009-02-08,2009,02,08
3317,2009-02-10,2009,02,10
3318,2009-02-23,2009,02,23
3319,2009-03-06,2009,03,06
3320,2009-03-14,2009,03,14
3321,2009-03-15,2009,03,15
3322,2009-03-21,2009,03,21
3323,2009-03-31,2009,03,31
3324,2009-07-08,2009,07,08
3325,2009-09-02,2009,09,02
3326,2009-09-08,2009,09,08
3327,2009-09-20,2009,09,20
3328,2009-10-19,2009,10,19
3329,2009-11-01,2009,11,01
3330,2009-11-10,2009,11,10
3331,2009-11-11,2009,11,11
3332,2009-11-12,2009,11,12
3333,2009-11-14,2009,11,14
3334,2009-11-18,2009,11,18
3335,2009-11-20,2009,11,20
3336,2009-11-30,2009,11,30
3337,2009-12-01,2009,12,01
3338,2009-12-05,2009,12,05
3339,2009-12-07,2009,12,07
3340,2009-12-08,2009,12,08
3341,2009-12-12,2009,12,12
3342,2009-12-20,2009,12,20
3343,2009-12-21,2009,12,21
3344,2009-12-27,2009,12,27
3345,2009-12-31,2009,12,31
3346,2010-01-02,2010,01,02
